[2024-08-01 08:58:30] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.iso-8859-5.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.iso-8859-5.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp875.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp875.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.windows-1255.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.windows-1255.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp424.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp424.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.iso-8859-10.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.iso-8859-10.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp1026.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp1026.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.koi8-u.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.koi8-u.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp1006.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp1006.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp869.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp869.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp863.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp863.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.iso-8859-11.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.iso-8859-11.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp865.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp865.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.iso-8859-16.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.iso-8859-16.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.windows-1254.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.windows-1254.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp737.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset/from.cp737.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/LICENSE to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/LICENSE
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/composer.json to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/composer.json
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/README.md to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/README.md
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme/Grapheme.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme/Grapheme.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme/bootstrap80.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme/bootstrap80.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme/bootstrap.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme/bootstrap.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme/LICENSE to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme/LICENSE
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme/composer.json to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme/composer.json
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme/README.md to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme/README.md
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-php72/Php72.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-php72/Php72.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-php72/bootstrap.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-php72/bootstrap.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-php72/LICENSE to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-php72/LICENSE
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-php72/composer.json to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-php72/composer.json
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/polyfill-php72/README.md to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/polyfill-php72/README.md
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Shortcut/ElementParser.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Shortcut/ElementParser.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Shortcut/EmptyStringParser.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Shortcut/EmptyStringParser.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Shortcut/ClassParser.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Shortcut/ClassParser.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Shortcut/HashParser.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Shortcut/HashParser.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Tokenizer/TokenizerPatterns.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Tokenizer/TokenizerPatterns.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Tokenizer/TokenizerEscaping.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Tokenizer/TokenizerEscaping.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Tokenizer/Tokenizer.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Tokenizer/Tokenizer.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Reader.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Reader.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Token.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Token.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler/CommentHandler.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler/CommentHandler.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler/HandlerInterface.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler/HandlerInterface.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler/WhitespaceHandler.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler/WhitespaceHandler.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler/HashHandler.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler/HashHandler.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler/NumberHandler.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler/NumberHandler.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler/StringHandler.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler/StringHandler.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler/IdentifierHandler.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler/IdentifierHandler.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/ParserInterface.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/ParserInterface.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/TokenStream.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/TokenStream.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Parser.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Parser.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/CssSelectorConverter.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/CssSelectorConverter.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/XPath/TranslatorInterface.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/XPath/TranslatorInterface.php
[2024-08-01 08:58:31] [class-ss-setup-task.php:150] Adding file /home/naimur/Local Sites/lms/app/public/wp-content/plugins/simply-static/vendor/symfony/css-selector/XPath/Extension/PseudoClassExtension.php to queue as: http://lms.local/wp-content/plugins/simply-static/vendor/symfony/css-selector/XPath/Extension/PseudoClassExtension.php
